,description,headline,url,provider,date
21,"Most automakers were getting a lift Wednesday as reports circulate that the U.S. will hold off on auto tariffs while discussions take place between top trade officials. Load Error Stocks like Toyota Motor , Honda Motor , Daimler , Fiat Chrysler , BMW and ...",Automakers Perk Up After Trade Rumors Send Positive Signals,https://www.msn.com/en-us/money/companies/automakers-perk-up-after-trade-rumors-send-positive-signals/ar-BBPIdTK,The Street,2018-11-15T13:52:00.0000000Z
0,"Janesville, WI -- George E. Kuehne, 92, of Janesville, passed away peacefully on Thursday, November 1, 2018, with his family at his side. He was born in Chicago on March 2, 1926, the son of Albert and Margaret (Kernohan) Kuehne. George was a 1944 graduate ...",George E. Kuehne,https://www.gazettextra.com/obituaries/george-e-kuehne/article_2b5e0328-5b9b-53f3-ad7a-fb52e596cb74.html,Janesville Gazette,2018-11-04T08:22:00.0000000Z
1,"While a claim remains, judge rules GM didn&#39;t have a duty to warn of potential fire dangers of C/K. <b>February</b> 7, 2018 — A <b>General</b> <b>Motors</b> C/K truck fire lawsuit is partially over as the judge ruled against the plaintiff concerning punitive damages, but a ...",<b>General</b> <b>Motors</b> C/K Truck Fire Lawsuit Partially Dismissed,https://www.carcomplaints.com/news/2018/general-motors-ck-truck-fire-lawsuit-dismissed.shtml,CarComplaints.com,2018-02-07T00:00:00.0000000Z
2,"Rivalries -- whether a great sport rivalry, such as the Lakers and Celtics, or a business rivalry, such as Coca Cola and Pepsi-- make the world an exciting place. Detroit is home to a historic competition, too: Ford Motor Company (NYSE: F) and <b>General</b> ...",1 Area Where <b>General</b> <b>Motors</b> Is Absolutely Dominating Its Crosstown Rival,https://nz.finance.yahoo.com/news/1-area-where-general-motors-103700533.html,Yahoo New Zealand,2018-03-24T19:17:00.0000000Z
3,"<b>General</b> <b>Motors</b> India reports 4,320 units sold in <b>February</b> 2015, (PY 5,607 vehicles), equating to 22.95 pct sales decline. <b>General</b> <b>Motors</b> India, Vice President P Balendran says discontinuation of excise duty benefits impacted the industry these last two months.","<b>General Motors India Feb sales</b> <b>decline, Union Budget 2015 reaction</b>",https://www.rushlane.com/general-motors-india-feb-sales-budget-12146170.html,Rushlane.com,2015-03-03T15:05:00.0000000Z
4,"<b>General</b> <b>Motors</b> and Ford sales were down 6.9% and Fiat Chrysler Automobiles reported a 1% sales drop in <b>February</b> compared with the same month in 2017. For FCA, the decline could represent a leveling off for the automaker after months of declines as it ...","<b>General</b> <b>Motors</b> and Ford sales fall 6.9%, Fiat Chrysler sees 1% sales drop in <b>February</b>",https://www.wzzm13.com/article/money/cars/general-motors-and-ford-sales-fall-69-fiat-chrysler-sees-1-sales-drop-in-february/69-524512723,WZZM,2018-03-01T00:00:00.0000000Z
5,FRANKFURT (Reuters) - <b>General</b> <b>Motors</b> (GM.N) on Monday said it would transfer the lions share of its logistics business in Europe to Gefco a unit run by French auto maker Peugeot (PEUP.PA) effective 2013. Late last month week Opel Chief Executive Karl ...,<b>General</b> <b>Motors to transfer European logistics to Gefco</b>,https://www.reuters.com/article/us-gefco-gm/general-motors-to-transfer-european-logistics-to-gefco-idUSBRE8610LY20120702,Reuters,2012-07-03T18:30:00.0000000Z
6,"Awash in debt and battered by badly slumping sales, the <b>General</b> <b>Motors</b> Corp. plans to put its 15 North American assembly plants in park for up to nine weeks, sources familiar with the plan said. The plants would go idle from sometime in mid-May through July.",<b>General</b> <b>Motors</b> <b>to stall out 15</b> plants,http://www.nydailynews.com/news/money/general-motors-stall-15-plants-article-1.361014,New York Daily News,2009-04-22T10:24:00.0000000Z
7,"<b>General</b> <b>Motors</b>, the nation’s third-largest advertiser, is set to rejoin the ranks of Super Bowl advertisers after making a colorful exit from the big event in 2013. GM’s Chevrolet, typically the brand in the auto company’s portfolio that gets the ...",Super Bowl Ads: <b>General</b> <b>Motors</b> To Return To Big Game After 2013 Split,https://variety.com/2013/tv/news/super-bowl-ads-general-motors-to-return-to-big-game-after-2013-split-1200587304/#!,Variety,2013-08-23T17:49:00.0000000Z
8,"Metra&#39;s board has approved the purchase of three used F59PH locomotives from Progress Rail for $2.5 million. The railroad is supplementing its aging fleet as it continues a longer-term procurement of new or remanufactured locomotives, Metra officials said ...",Metra to buy three used locomotives,https://www.progressiverailroading.com/mechanical/article/Metra-to-buy-three-used-locomotives--56096,Progressive Railroading,2018-11-12T16:19:00.0000000Z
9,"<b>General</b> <b>Motors</b> has announced it is closing 1,100 of its U.S. dealerships. The move comes as the company sits on the brink of bankruptcy. GM is expected to ultimately close more than 2,300 dealerships by the end of 2010. The specific <b>General</b> <b>Motors</b> ...","<b>General Motors Dealerships Closing</b>: 1,100 Locations Affected",https://www.inquisitr.com/24097/general-motors-dealerships-closing/,Inquisitr,2009-05-15T17:35:00.0000000Z
10,"<b>General</b> <b>Motors</b> has announced it has delivered 222,104 vehicles in the United States last month, meaning that total sales were down one percent compared to <b>February</b> 2013, but up 30 percent over January 2014. In spite of the overall decrease, GM reports that ...",<b>General</b> <b>Motors</b> US Sales Down One Percent Last Month,https://www.autoevolution.com/news/general-motors-us-sales-down-one-percent-last-month-77938.html,autoevolution,2014-03-04T14:00:00.0000000Z
11,"<b>General Motors</b> said that its U.S. sales fell 6.9% from a year ago, as continued gains for GM&#39;s all-new crossover SUVs weren&#39;t enough to offset big declines in sales of its pickups and sedans. GM had plenty of company, starting with rival Ford Motor Company ...","<b>General Motors</b>&#39; Sales Fall as Cadillacs Shine, Trucks Slip",https://sg.finance.yahoo.com/news/general-motors-apos-sales-fall-220500509.html,Yahoo Singapore Finance,2018-03-01T22:12:00.0000000Z
12,"<b>General</b> <b>Motors</b>, after a profitable third quarter that handily beat expectations, is offering buyouts to 18,000 employees across North America, the company said on Wednesday. The buyouts, which GM calls a voluntary severance program, are not early ...","<b>General</b> <b>Motors</b> Offers Buyouts to 18,000 Employees as Company Posts Giant Profit",https://www.caranddriver.com/news/general-motors-record-profits-voluntary-layoffs,Car and Driver,2018-10-31T00:00:00.0000000Z
13,The families of two Texas A&amp;M University-Kingsville students involved in a fatal crash back in <b>February</b> of last year are heading to court for multiple lawsuits. 23-year-old Ebenezer Oloba and 19-year-old Oscar Felipe Fuentes were driving north of Refugio ...,Families of TAMUK students killed in crash suing <b>General</b> <b>Motors</b>,https://www.kiiitv.com/article/news/local/families-of-tamuk-students-killed-in-crash-suing-general-motors/503-510624922,Kiii3 News,2018-01-22T23:58:00.0000000Z
14,"NEW YORK, May 27, 2017 (BUSINESS WIRE) -- Rosen Law Firm, a global investor rights law firm, announces it has filed a class action lawsuit on behalf of purchasers of the securities of <b>General</b> <b>Motors</b> Company GM, -4.86% from <b>February</b> 27, 2012 through May 25 ...",EQUITY ALERT: Rosen Law Firm Files Securities Class Action Lawsuit Against <b>General</b> <b>Motors</b> Company - GM,https://www.marketwatch.com/press-release/equity-alert-rosen-law-firm-files-securities-class-action-lawsuit-against-general-motors-company---gm-2017-05-27,MarketWatch,2017-05-27T20:11:00.0000000Z
15,"<b>General</b> <b>Motors</b> Co. says its <b>February</b> sales rose 11.5 percent compared with the same month last year on strong new model and fleet sales. BY THE NUMBERS: Total sales rose to 141,951 vehicles last month compared with 127,296 vehicles in <b>February</b> 2009.",<b>February Auto Sales: General Motors</b>,http://www.sandiegouniontribune.com/sdut-february-auto-sales-general-motors-2010mar02-story.html,The San Diego Union-Tribune,2010-03-02T00:00:00.0000000Z
16,Families of Texas A&amp;M University-Kingsville students killed in wreck to sue <b>General</b> <b>Motors</b> The families of two students who died in a car accident in <b>February</b> 2017 are planning to sue <b>General</b> <b>Motors</b> and Enterprise Rent-A-Car. Check out this story on ...,Families of Texas A&amp;M University-Kingsville students killed in wreck to sue <b>General</b> <b>Motors</b>,https://www.caller.com/story/news/local/2018/01/22/families-texas-m-university-kingsville-students-killed-car-wreck-sue-general-motors/1053458001/,Corpus Christi Caller-Times,2018-01-22T16:06:00.0000000Z
17,"<b>General</b> <b>Motors</b> will send 50,000 eligible employees a profit-sharing check of up to $11,750, the company announced Tuesday. As the U.S. business sector continues to make America great again, the venerable automaker announced the move with its 2017 ...","MAGA: <b>General Motors Doles Out Profit-Sharing Checks</b> of Up to $11,750",https://truepundit.com/maga-general-motors-doles-profit-sharing-checks-11750/,True Pundit,2018-02-07T16:54:00.0000000Z
18,"After taking a look at Ford&#39;s worldwide plans for cars into the second half of the 2020s, this second feature investigates what the brand is likely to be doing in crossovers, SUVs and pick-ups, and that includes certain battery-powered vehicles as well as ...",ANALYSIS - Future Ford SUVs and pick-ups,https://www.just-auto.com/analysis/analysis-future-ford-suvs-and-pick-ups_id185503.aspx,Just Auto,2018-11-08T15:50:00.0000000Z
19,"Indra Nooyi, seen here at a dinner for business leaders hosted by President Donald Trump and his wife Melania, left her job as head of PepsiCo This year was touted as the year of women in politics ...","Despite talk of equality, women bosses still rare in the US",https://phys.org/news/2018-10-equality-women-bosses-rare.html,Phys.org,2018-10-20T06:36:00.0000000Z
20,"The C-segment is finally seeing some action in India, thanks to the advent of locally manufactured C-SUVs, and Kia plans to have an even bigger presence in the segment. According to a new report ...",Kia Ceed could be launched in India - Report,https://indianautosblog.com/2018/11/kia-ceed-could-be-launched-in-india-report-315129,Indian Autos blog,2018-11-06T07:09:00.0000000Z
21,"Most automakers were getting a lift Wednesday as reports circulate that the U.S. will hold off on auto tariffs while discussions take place between top trade officials. Load Error Stocks like Toyota Motor , Honda Motor , Daimler , Fiat Chrysler , BMW and ...",Automakers Perk Up After Trade Rumors Send Positive Signals,https://www.msn.com/en-us/money/companies/automakers-perk-up-after-trade-rumors-send-positive-signals/ar-BBPIdTK,The Street,2018-11-15T13:52:00.0000000Z
0,"Janesville, WI -- George E. Kuehne, 92, of Janesville, passed away peacefully on Thursday, November 1, 2018, with his family at his side. He was born in Chicago on March 2, 1926, the son of Albert and Margaret (Kernohan) Kuehne. George was a 1944 graduate ...",George E. Kuehne,https://www.gazettextra.com/obituaries/george-e-kuehne/article_2b5e0328-5b9b-53f3-ad7a-fb52e596cb74.html,Janesville Gazette,2018-11-04T08:22:00.0000000Z
1,"While a claim remains, judge rules GM didn&#39;t have a duty to warn of potential fire dangers of C/K. <b>February</b> 7, 2018 — A <b>General</b> <b>Motors</b> C/K truck fire lawsuit is partially over as the judge ruled against the plaintiff concerning punitive damages, but a ...",<b>General</b> <b>Motors</b> C/K Truck Fire Lawsuit Partially Dismissed,https://www.carcomplaints.com/news/2018/general-motors-ck-truck-fire-lawsuit-dismissed.shtml,CarComplaints.com,2018-02-07T00:00:00.0000000Z
2,"Rivalries -- whether a great sport rivalry, such as the Lakers and Celtics, or a business rivalry, such as Coca Cola and Pepsi-- make the world an exciting place. Detroit is home to a historic competition, too: Ford Motor Company (NYSE: F) and <b>General</b> ...",1 Area Where <b>General</b> <b>Motors</b> Is Absolutely Dominating Its Crosstown Rival,https://nz.finance.yahoo.com/news/1-area-where-general-motors-103700533.html,Yahoo New Zealand,2018-03-24T19:17:00.0000000Z
3,"<b>General</b> <b>Motors</b> India reports 4,320 units sold in <b>February</b> 2015, (PY 5,607 vehicles), equating to 22.95 pct sales decline. <b>General</b> <b>Motors</b> India, Vice President P Balendran says discontinuation of excise duty benefits impacted the industry these last two months.","<b>General Motors India Feb sales</b> <b>decline, Union Budget 2015 reaction</b>",https://www.rushlane.com/general-motors-india-feb-sales-budget-12146170.html,Rushlane.com,2015-03-03T15:05:00.0000000Z
4,"<b>General</b> <b>Motors</b> and Ford sales were down 6.9% and Fiat Chrysler Automobiles reported a 1% sales drop in <b>February</b> compared with the same month in 2017. For FCA, the decline could represent a leveling off for the automaker after months of declines as it ...","<b>General</b> <b>Motors</b> and Ford sales fall 6.9%, Fiat Chrysler sees 1% sales drop in <b>February</b>",https://www.wzzm13.com/article/money/cars/general-motors-and-ford-sales-fall-69-fiat-chrysler-sees-1-sales-drop-in-february/69-524512723,WZZM,2018-03-01T00:00:00.0000000Z
5,FRANKFURT (Reuters) - <b>General</b> <b>Motors</b> (GM.N) on Monday said it would transfer the lions share of its logistics business in Europe to Gefco a unit run by French auto maker Peugeot (PEUP.PA) effective 2013. Late last month week Opel Chief Executive Karl ...,<b>General</b> <b>Motors to transfer European logistics to Gefco</b>,https://www.reuters.com/article/us-gefco-gm/general-motors-to-transfer-european-logistics-to-gefco-idUSBRE8610LY20120702,Reuters,2012-07-03T18:30:00.0000000Z
6,"Awash in debt and battered by badly slumping sales, the <b>General</b> <b>Motors</b> Corp. plans to put its 15 North American assembly plants in park for up to nine weeks, sources familiar with the plan said. The plants would go idle from sometime in mid-May through July.",<b>General</b> <b>Motors</b> <b>to stall out 15</b> plants,http://www.nydailynews.com/news/money/general-motors-stall-15-plants-article-1.361014,New York Daily News,2009-04-22T10:24:00.0000000Z
7,"<b>General</b> <b>Motors</b>, the nation’s third-largest advertiser, is set to rejoin the ranks of Super Bowl advertisers after making a colorful exit from the big event in 2013. GM’s Chevrolet, typically the brand in the auto company’s portfolio that gets the ...",Super Bowl Ads: <b>General</b> <b>Motors</b> To Return To Big Game After 2013 Split,https://variety.com/2013/tv/news/super-bowl-ads-general-motors-to-return-to-big-game-after-2013-split-1200587304/#!,Variety,2013-08-23T17:49:00.0000000Z
8,"Metra&#39;s board has approved the purchase of three used F59PH locomotives from Progress Rail for $2.5 million. The railroad is supplementing its aging fleet as it continues a longer-term procurement of new or remanufactured locomotives, Metra officials said ...",Metra to buy three used locomotives,https://www.progressiverailroading.com/mechanical/article/Metra-to-buy-three-used-locomotives--56096,Progressive Railroading,2018-11-12T16:19:00.0000000Z
9,"<b>General</b> <b>Motors</b> has announced it is closing 1,100 of its U.S. dealerships. The move comes as the company sits on the brink of bankruptcy. GM is expected to ultimately close more than 2,300 dealerships by the end of 2010. The specific <b>General</b> <b>Motors</b> ...","<b>General Motors Dealerships Closing</b>: 1,100 Locations Affected",https://www.inquisitr.com/24097/general-motors-dealerships-closing/,Inquisitr,2009-05-15T17:35:00.0000000Z
10,"<b>General</b> <b>Motors</b> has announced it has delivered 222,104 vehicles in the United States last month, meaning that total sales were down one percent compared to <b>February</b> 2013, but up 30 percent over January 2014. In spite of the overall decrease, GM reports that ...",<b>General</b> <b>Motors</b> US Sales Down One Percent Last Month,https://www.autoevolution.com/news/general-motors-us-sales-down-one-percent-last-month-77938.html,autoevolution,2014-03-04T14:00:00.0000000Z
11,"<b>General Motors</b> said that its U.S. sales fell 6.9% from a year ago, as continued gains for GM&#39;s all-new crossover SUVs weren&#39;t enough to offset big declines in sales of its pickups and sedans. GM had plenty of company, starting with rival Ford Motor Company ...","<b>General Motors</b>&#39; Sales Fall as Cadillacs Shine, Trucks Slip",https://sg.finance.yahoo.com/news/general-motors-apos-sales-fall-220500509.html,Yahoo Singapore Finance,2018-03-01T22:12:00.0000000Z
12,"<b>General</b> <b>Motors</b>, after a profitable third quarter that handily beat expectations, is offering buyouts to 18,000 employees across North America, the company said on Wednesday. The buyouts, which GM calls a voluntary severance program, are not early ...","<b>General</b> <b>Motors</b> Offers Buyouts to 18,000 Employees as Company Posts Giant Profit",https://www.caranddriver.com/news/general-motors-record-profits-voluntary-layoffs,Car and Driver,2018-10-31T00:00:00.0000000Z
13,The families of two Texas A&amp;M University-Kingsville students involved in a fatal crash back in <b>February</b> of last year are heading to court for multiple lawsuits. 23-year-old Ebenezer Oloba and 19-year-old Oscar Felipe Fuentes were driving north of Refugio ...,Families of TAMUK students killed in crash suing <b>General</b> <b>Motors</b>,https://www.kiiitv.com/article/news/local/families-of-tamuk-students-killed-in-crash-suing-general-motors/503-510624922,Kiii3 News,2018-01-22T23:58:00.0000000Z
14,"NEW YORK, May 27, 2017 (BUSINESS WIRE) -- Rosen Law Firm, a global investor rights law firm, announces it has filed a class action lawsuit on behalf of purchasers of the securities of <b>General</b> <b>Motors</b> Company GM, -4.86% from <b>February</b> 27, 2012 through May 25 ...",EQUITY ALERT: Rosen Law Firm Files Securities Class Action Lawsuit Against <b>General</b> <b>Motors</b> Company - GM,https://www.marketwatch.com/press-release/equity-alert-rosen-law-firm-files-securities-class-action-lawsuit-against-general-motors-company---gm-2017-05-27,MarketWatch,2017-05-27T20:11:00.0000000Z
15,"<b>General</b> <b>Motors</b> Co. says its <b>February</b> sales rose 11.5 percent compared with the same month last year on strong new model and fleet sales. BY THE NUMBERS: Total sales rose to 141,951 vehicles last month compared with 127,296 vehicles in <b>February</b> 2009.",<b>February Auto Sales: General Motors</b>,http://www.sandiegouniontribune.com/sdut-february-auto-sales-general-motors-2010mar02-story.html,The San Diego Union-Tribune,2010-03-02T00:00:00.0000000Z
16,Families of Texas A&amp;M University-Kingsville students killed in wreck to sue <b>General</b> <b>Motors</b> The families of two students who died in a car accident in <b>February</b> 2017 are planning to sue <b>General</b> <b>Motors</b> and Enterprise Rent-A-Car. Check out this story on ...,Families of Texas A&amp;M University-Kingsville students killed in wreck to sue <b>General</b> <b>Motors</b>,https://www.caller.com/story/news/local/2018/01/22/families-texas-m-university-kingsville-students-killed-car-wreck-sue-general-motors/1053458001/,Corpus Christi Caller-Times,2018-01-22T16:06:00.0000000Z
17,"<b>General</b> <b>Motors</b> will send 50,000 eligible employees a profit-sharing check of up to $11,750, the company announced Tuesday. As the U.S. business sector continues to make America great again, the venerable automaker announced the move with its 2017 ...","MAGA: <b>General Motors Doles Out Profit-Sharing Checks</b> of Up to $11,750",https://truepundit.com/maga-general-motors-doles-profit-sharing-checks-11750/,True Pundit,2018-02-07T16:54:00.0000000Z
18,"After taking a look at Ford&#39;s worldwide plans for cars into the second half of the 2020s, this second feature investigates what the brand is likely to be doing in crossovers, SUVs and pick-ups, and that includes certain battery-powered vehicles as well as ...",ANALYSIS - Future Ford SUVs and pick-ups,https://www.just-auto.com/analysis/analysis-future-ford-suvs-and-pick-ups_id185503.aspx,Just Auto,2018-11-08T15:50:00.0000000Z
19,"Indra Nooyi, seen here at a dinner for business leaders hosted by President Donald Trump and his wife Melania, left her job as head of PepsiCo This year was touted as the year of women in politics ...","Despite talk of equality, women bosses still rare in the US",https://phys.org/news/2018-10-equality-women-bosses-rare.html,Phys.org,2018-10-20T06:36:00.0000000Z
20,"The C-segment is finally seeing some action in India, thanks to the advent of locally manufactured C-SUVs, and Kia plans to have an even bigger presence in the segment. According to a new report ...",Kia Ceed could be launched in India - Report,https://indianautosblog.com/2018/11/kia-ceed-could-be-launched-in-india-report-315129,Indian Autos blog,2018-11-06T07:09:00.0000000Z
21,"Most automakers were getting a lift Wednesday as reports circulate that the U.S. will hold off on auto tariffs while discussions take place between top trade officials. Load Error Stocks like Toyota Motor , Honda Motor , Daimler , Fiat Chrysler , BMW and ...",Automakers Perk Up After Trade Rumors Send Positive Signals,https://www.msn.com/en-us/money/companies/automakers-perk-up-after-trade-rumors-send-positive-signals/ar-BBPIdTK,The Street,2018-11-15T13:52:00.0000000Z
0,"Janesville, WI -- George E. Kuehne, 92, of Janesville, passed away peacefully on Thursday, November 1, 2018, with his family at his side. He was born in Chicago on March 2, 1926, the son of Albert and Margaret (Kernohan) Kuehne. George was a 1944 graduate ...",George E. Kuehne,https://www.gazettextra.com/obituaries/george-e-kuehne/article_2b5e0328-5b9b-53f3-ad7a-fb52e596cb74.html,Janesville Gazette,2018-11-04T08:22:00.0000000Z
1,"While a claim remains, judge rules GM didn&#39;t have a duty to warn of potential fire dangers of C/K. <b>February</b> 7, 2018 — A <b>General</b> <b>Motors</b> C/K truck fire lawsuit is partially over as the judge ruled against the plaintiff concerning punitive damages, but a ...",<b>General</b> <b>Motors</b> C/K Truck Fire Lawsuit Partially Dismissed,https://www.carcomplaints.com/news/2018/general-motors-ck-truck-fire-lawsuit-dismissed.shtml,CarComplaints.com,2018-02-07T00:00:00.0000000Z
2,"Rivalries -- whether a great sport rivalry, such as the Lakers and Celtics, or a business rivalry, such as Coca Cola and Pepsi-- make the world an exciting place. Detroit is home to a historic competition, too: Ford Motor Company (NYSE: F) and <b>General</b> ...",1 Area Where <b>General</b> <b>Motors</b> Is Absolutely Dominating Its Crosstown Rival,https://nz.finance.yahoo.com/news/1-area-where-general-motors-103700533.html,Yahoo New Zealand,2018-03-24T19:17:00.0000000Z
3,"<b>General</b> <b>Motors</b> India reports 4,320 units sold in <b>February</b> 2015, (PY 5,607 vehicles), equating to 22.95 pct sales decline. <b>General</b> <b>Motors</b> India, Vice President P Balendran says discontinuation of excise duty benefits impacted the industry these last two months.","<b>General Motors India Feb sales</b> <b>decline, Union Budget 2015 reaction</b>",https://www.rushlane.com/general-motors-india-feb-sales-budget-12146170.html,Rushlane.com,2015-03-03T15:05:00.0000000Z
4,"<b>General</b> <b>Motors</b> and Ford sales were down 6.9% and Fiat Chrysler Automobiles reported a 1% sales drop in <b>February</b> compared with the same month in 2017. For FCA, the decline could represent a leveling off for the automaker after months of declines as it ...","<b>General</b> <b>Motors</b> and Ford sales fall 6.9%, Fiat Chrysler sees 1% sales drop in <b>February</b>",https://www.wzzm13.com/article/money/cars/general-motors-and-ford-sales-fall-69-fiat-chrysler-sees-1-sales-drop-in-february/69-524512723,WZZM,2018-03-01T00:00:00.0000000Z
5,FRANKFURT (Reuters) - <b>General</b> <b>Motors</b> (GM.N) on Monday said it would transfer the lions share of its logistics business in Europe to Gefco a unit run by French auto maker Peugeot (PEUP.PA) effective 2013. Late last month week Opel Chief Executive Karl ...,<b>General</b> <b>Motors to transfer European logistics to Gefco</b>,https://www.reuters.com/article/us-gefco-gm/general-motors-to-transfer-european-logistics-to-gefco-idUSBRE8610LY20120702,Reuters,2012-07-03T18:30:00.0000000Z
6,"Awash in debt and battered by badly slumping sales, the <b>General</b> <b>Motors</b> Corp. plans to put its 15 North American assembly plants in park for up to nine weeks, sources familiar with the plan said. The plants would go idle from sometime in mid-May through July.",<b>General</b> <b>Motors</b> <b>to stall out 15</b> plants,http://www.nydailynews.com/news/money/general-motors-stall-15-plants-article-1.361014,New York Daily News,2009-04-22T10:24:00.0000000Z
7,"<b>General</b> <b>Motors</b>, the nation’s third-largest advertiser, is set to rejoin the ranks of Super Bowl advertisers after making a colorful exit from the big event in 2013. GM’s Chevrolet, typically the brand in the auto company’s portfolio that gets the ...",Super Bowl Ads: <b>General</b> <b>Motors</b> To Return To Big Game After 2013 Split,https://variety.com/2013/tv/news/super-bowl-ads-general-motors-to-return-to-big-game-after-2013-split-1200587304/#!,Variety,2013-08-23T17:49:00.0000000Z
8,"Metra&#39;s board has approved the purchase of three used F59PH locomotives from Progress Rail for $2.5 million. The railroad is supplementing its aging fleet as it continues a longer-term procurement of new or remanufactured locomotives, Metra officials said ...",Metra to buy three used locomotives,https://www.progressiverailroading.com/mechanical/article/Metra-to-buy-three-used-locomotives--56096,Progressive Railroading,2018-11-12T16:19:00.0000000Z
9,"<b>General</b> <b>Motors</b> has announced it is closing 1,100 of its U.S. dealerships. The move comes as the company sits on the brink of bankruptcy. GM is expected to ultimately close more than 2,300 dealerships by the end of 2010. The specific <b>General</b> <b>Motors</b> ...","<b>General Motors Dealerships Closing</b>: 1,100 Locations Affected",https://www.inquisitr.com/24097/general-motors-dealerships-closing/,Inquisitr,2009-05-15T17:35:00.0000000Z
10,"<b>General</b> <b>Motors</b> has announced it has delivered 222,104 vehicles in the United States last month, meaning that total sales were down one percent compared to <b>February</b> 2013, but up 30 percent over January 2014. In spite of the overall decrease, GM reports that ...",<b>General</b> <b>Motors</b> US Sales Down One Percent Last Month,https://www.autoevolution.com/news/general-motors-us-sales-down-one-percent-last-month-77938.html,autoevolution,2014-03-04T14:00:00.0000000Z
11,"<b>General Motors</b> said that its U.S. sales fell 6.9% from a year ago, as continued gains for GM&#39;s all-new crossover SUVs weren&#39;t enough to offset big declines in sales of its pickups and sedans. GM had plenty of company, starting with rival Ford Motor Company ...","<b>General Motors</b>&#39; Sales Fall as Cadillacs Shine, Trucks Slip",https://sg.finance.yahoo.com/news/general-motors-apos-sales-fall-220500509.html,Yahoo Singapore Finance,2018-03-01T22:12:00.0000000Z
12,"<b>General</b> <b>Motors</b>, after a profitable third quarter that handily beat expectations, is offering buyouts to 18,000 employees across North America, the company said on Wednesday. The buyouts, which GM calls a voluntary severance program, are not early ...","<b>General</b> <b>Motors</b> Offers Buyouts to 18,000 Employees as Company Posts Giant Profit",https://www.caranddriver.com/news/general-motors-record-profits-voluntary-layoffs,Car and Driver,2018-10-31T00:00:00.0000000Z
13,The families of two Texas A&amp;M University-Kingsville students involved in a fatal crash back in <b>February</b> of last year are heading to court for multiple lawsuits. 23-year-old Ebenezer Oloba and 19-year-old Oscar Felipe Fuentes were driving north of Refugio ...,Families of TAMUK students killed in crash suing <b>General</b> <b>Motors</b>,https://www.kiiitv.com/article/news/local/families-of-tamuk-students-killed-in-crash-suing-general-motors/503-510624922,Kiii3 News,2018-01-22T23:58:00.0000000Z
14,"NEW YORK, May 27, 2017 (BUSINESS WIRE) -- Rosen Law Firm, a global investor rights law firm, announces it has filed a class action lawsuit on behalf of purchasers of the securities of <b>General</b> <b>Motors</b> Company GM, -4.86% from <b>February</b> 27, 2012 through May 25 ...",EQUITY ALERT: Rosen Law Firm Files Securities Class Action Lawsuit Against <b>General</b> <b>Motors</b> Company - GM,https://www.marketwatch.com/press-release/equity-alert-rosen-law-firm-files-securities-class-action-lawsuit-against-general-motors-company---gm-2017-05-27,MarketWatch,2017-05-27T20:11:00.0000000Z
15,"<b>General</b> <b>Motors</b> Co. says its <b>February</b> sales rose 11.5 percent compared with the same month last year on strong new model and fleet sales. BY THE NUMBERS: Total sales rose to 141,951 vehicles last month compared with 127,296 vehicles in <b>February</b> 2009.",<b>February Auto Sales: General Motors</b>,http://www.sandiegouniontribune.com/sdut-february-auto-sales-general-motors-2010mar02-story.html,The San Diego Union-Tribune,2010-03-02T00:00:00.0000000Z
16,Families of Texas A&amp;M University-Kingsville students killed in wreck to sue <b>General</b> <b>Motors</b> The families of two students who died in a car accident in <b>February</b> 2017 are planning to sue <b>General</b> <b>Motors</b> and Enterprise Rent-A-Car. Check out this story on ...,Families of Texas A&amp;M University-Kingsville students killed in wreck to sue <b>General</b> <b>Motors</b>,https://www.caller.com/story/news/local/2018/01/22/families-texas-m-university-kingsville-students-killed-car-wreck-sue-general-motors/1053458001/,Corpus Christi Caller-Times,2018-01-22T16:06:00.0000000Z
17,"<b>General</b> <b>Motors</b> will send 50,000 eligible employees a profit-sharing check of up to $11,750, the company announced Tuesday. As the U.S. business sector continues to make America great again, the venerable automaker announced the move with its 2017 ...","MAGA: <b>General Motors Doles Out Profit-Sharing Checks</b> of Up to $11,750",https://truepundit.com/maga-general-motors-doles-profit-sharing-checks-11750/,True Pundit,2018-02-07T16:54:00.0000000Z
18,"After taking a look at Ford&#39;s worldwide plans for cars into the second half of the 2020s, this second feature investigates what the brand is likely to be doing in crossovers, SUVs and pick-ups, and that includes certain battery-powered vehicles as well as ...",ANALYSIS - Future Ford SUVs and pick-ups,https://www.just-auto.com/analysis/analysis-future-ford-suvs-and-pick-ups_id185503.aspx,Just Auto,2018-11-08T15:50:00.0000000Z
19,"Indra Nooyi, seen here at a dinner for business leaders hosted by President Donald Trump and his wife Melania, left her job as head of PepsiCo This year was touted as the year of women in politics ...","Despite talk of equality, women bosses still rare in the US",https://phys.org/news/2018-10-equality-women-bosses-rare.html,Phys.org,2018-10-20T06:36:00.0000000Z
20,"The C-segment is finally seeing some action in India, thanks to the advent of locally manufactured C-SUVs, and Kia plans to have an even bigger presence in the segment. According to a new report ...",Kia Ceed could be launched in India - Report,https://indianautosblog.com/2018/11/kia-ceed-could-be-launched-in-india-report-315129,Indian Autos blog,2018-11-06T07:09:00.0000000Z
